Date,Code,CompanyName,CompanyNameEnglish,Sector17Code,Sector17CodeName,Sector33Code,Sector33CodeName,ScaleCategory,MarketCode,MarketCodeName
2023-05-10,78260,フルヤ金属,"FURUYA METAL CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78270,オービス,ORVIS CORPORATION,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78290,サマンサタバサジャパンリミテッド,Samantha Thavasa Japan Limited,10,情報通信・サービスその他,3800,その他製品,-,0113,グロース
2023-05-10,78310,ウイルコホールディングス,Wellco Holdings Corporation,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78320,バンダイナムコホールディングス,Bandai Namco Holdings Inc.,10,情報通信・サービスその他,3800,その他製品,TOPIX Large70,0111,プライム
2023-05-10,78330,アイフィスジャパン,IFIS JAPAN LTD.,10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0112,スタンダード
2023-05-10,78360,アビックス,"AVIX,Inc.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78370,アールシーコア,"R.C.CORE CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78390,ＳＨＯＥＩ,"SHOEI CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78400,フランスベッドホールディングス,"FRANCE BED HOLDINGS CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78410,遠藤製作所,"ENDO MANUFACTURING CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78440,マーベラス,Marvelous Inc.,10,情報通信・サービスその他,5250,情報･通信業,TOPIX Small 2,0111,プライム
2023-05-10,78460,パイロットコーポレーション,PILOT CORPORATION,10,情報通信・サービスその他,3800,その他製品,TOPIX Mid400,0111,プライム
2023-05-10,78470,グラファイトデザイン,GRAPHITE DESIGN INC.,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78490,スターツ出版,Starts Publishing Corporation,10,情報通信・サービスその他,5250,情報･通信業,-,0112,スタンダード
2023-05-10,78500,総合商研,"SOUGOU SHOUKEN CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78510,カワセコンピュータサプライ,"KAWASE COMPUTER SUPPLIES CO,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78560,萩原工業,HAGIHARA INDUSTRIES INC.,10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78570,セキ,"SEKI CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78590,アルメディオ,ALMEDIO INC.,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78600,エイベックス,Avex Inc.,10,情報通信・サービスその他,5250,情報･通信業,TOPIX Small 1,0111,プライム
2023-05-10,78630,平賀,"HIRAGA CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78640,フジシールインターナショナル,"FUJI SEAL INTERNATIONAL,INC.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78650,ピープル,"People Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78670,タカラトミー,"TOMY COMPANY,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 1,0111,プライム
2023-05-10,78680,広済堂ホールディングス,"KOSAIDO Holdings Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0111,プライム
2023-05-10,78710,フクビ化学工業,"FUKUVI CHEMICAL INDUSTRY CO.,LTD.",4,素材・化学,3200,化学,-,0112,スタンダード
2023-05-10,78720,エステールホールディングス,"ESTELLE HOLDINGS CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,TOPIX Small 2,0112,スタンダード
2023-05-10,78740,レック,"LEC,INC.",4,素材・化学,3200,化学,TOPIX Small 2,0111,プライム
2023-05-10,78750,竹田ｉＰホールディングス,"TAKEDA iP HOLDINGS CO.,LTD.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78770,永大化工,"EIDAI KAKO CO.,LTD.",4,素材・化学,3200,化学,-,0112,スタンダード
2023-05-10,78780,光・彩,"Kohsai Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78790,ノダ,NODA CORPORATION,10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
2023-05-10,78830,サンメッセ,"Sun Messe Co.,Ltd.",10,情報通信・サービスその他,3800,その他製品,-,0112,スタンダード
